209.14256, 27.49187, 4.50,1.62
212.59961, 25.09141, 4.66,0.71
209.66215, 21.69601, 5.75,0.01
212.06596, 24.31507, 6.01,1.67
210.29327, 27.38668, 6.20,0.27
213.67088, 21.87336, 6.35,0.27
211.73226, 28.43805, 6.63,1.16
209.03918, 25.91868, 6.69,0.52
213.75640, 23.68598, 6.71,0.45
210.84153, 22.49567, 6.81,0.45
211.19148, 25.81725, 6.84,0.62
209.72557, 24.69200, 6.87,1.47
210.26532, 21.97612, 6.89,1.08
210.86350, 27.50990, 6.89,1.22
208.95031, 22.68046, 7.03,1.76
211.55641, 22.16766, 7.15,1.19
207.81793, 24.69539, 7.26,1.34
208.20674, 23.33395, 7.32,1.91
208.34559, 24.15980, 7.35,1.75
211.42195, 22.73068, 7.37,1.28
212.42477, 25.84599, 7.37,1.71
209.77193, 25.81597, 7.42,0.24
210.81560, 24.59737, 7.50,1.49
209.36982, 24.99821, 7.55,1.32
207.95572, 24.68808, 7.63,1.52
209.91034, 27.78730, 7.75,4.57
212.37710, 26.89406, 7.78,1.46
210.48891, 21.55616, 7.79,0.76
213.15703, 22.37481, 7.84,0.59
207.80023, 27.12882, 7.88,1.31
207.97474, 25.03695, 7.91,0.71
213.55321, 26.69551, 7.97,0.71
213.41380, 24.77833, 7.98,0.06
211.60567, 27.72660, 8.01,0.53
210.71692, 24.56095, 8.02,0.76
212.04082, 26.77712, 8.04,1.26
209.79105, 22.47151, 8.10,1.27
208.14311, 23.56327, 8.13,0.61
209.85881, 24.30080, 8.15,0.35
212.41663, 23.15477, 8.15,1.31
212.07441, 22.56298, 8.18,1.15
209.33682, 26.42123, 8.20,1.16
210.01482, 27.14124, 8.20,0.77
208.32931, 27.08739, 8.22,1.05
212.33315, 25.44263, 8.26,1.15
214.12123, 26.62916, 8.26,0.60
209.31564, 23.36162, 8.33,1.01
211.57646, 23.38838, 8.35,0.62
212.81632, 22.69036, 8.36,0.58
209.36786, 23.54568, 8.37,0.68
212.61234, 27.63243, 8.39,0.83
213.69206, 26.52379, 8.39,0.56
209.77062, 25.81536, 8.46,0.32
211.12657, 21.38817, 8.50,0.24
212.79808, 21.74183, 8.51,0.50
208.98285, 24.53131, 8.53,1.14
209.92033, 22.93210, 8.54,0.75
213.17304, 23.81429, 8.62,1.19
209.83007, 22.86981, 8.63,1.40
207.59926, 26.28819, 8.63,1.03
212.53099, 26.59909, 8.63,0.78
214.14571, 22.67490, 8.64,0.68
209.55887, 23.94855, 8.65,0.57
211.20736, 25.84008, 8.66,0.94
212.49368, 23.85288, 8.67,1.16
210.74013, 22.04282, 8.67,0.65
211.92628, 23.73722, 8.70,1.86
214.10917, 25.65228, 8.70,1.23
208.36302, 24.13696, 8.72,1.45
214.15880, 25.94734, 8.77,1.19
213.32471, 23.73114, 8.84,1.27
214.49985, 23.60859, 8.84,1.72
207.16655, 24.05635, 8.84,1.56
208.32126, 24.94842, 8.89,1.25
212.02230, 26.54059, 8.89,0.75
214.14908, 23.47685, 8.90,1.07
207.74111, 23.64213, 8.90,1.25
209.18986, 23.55178, 8.91,1.29
210.29499, 21.39990, 8.91,1.12
208.41808, 25.68009, 8.92,0.65
209.97823, 23.30023, 8.94,1.17
211.21725, 21.35529, 8.95,3.13
214.21965, 26.36574, 8.98,0.72
208.04332, 26.12960, 8.98,0.41
207.15999, 24.35773, 8.99,0.78
209.76157, 27.00781, 9.00,1.17
215.12986, 24.74509, 9.02,0.56
208.60553, 25.20561, 9.02,0.73
211.35502, 26.14681, 9.05,1.23
210.37055, 23.20581, 9.06,1.49
213.43344, 22.66311, 9.06,0.70
206.96867, 24.11189, 9.06,1.03
208.04145, 23.32313, 9.08,0.76
213.70334, 22.80339, 9.08,1.31
214.65466, 25.30525, 9.09,1.25
210.80465, 26.04048, 9.10,1.31
209.86136, 24.78650, 9.11,0.69
210.82610, 27.80692, 9.14,1.04
209.78907, 22.73044, 9.16,2.06
211.44968, 26.88835, 9.16,1.81
213.29376, 23.33691, 9.17,1.23
211.84164, 22.46266, 9.23,0.22
211.65752, 27.11658, 9.24,1.18
209.39699, 26.68795, 9.26,0.70
209.95856, 27.26366, 9.27,0.62
207.15794, 25.18073, 9.27,0.49
208.30957, 22.76553, 9.27,1.61
207.37846, 26.43547, 9.28,1.27
214.58842, 23.99899, 9.31,0.65
