185.08612,  3.31229, 4.60,1.37
189.59300,  1.85458, 4.70,2.41
187.58737,  4.41630, 4.79,4.56
187.83914,  7.60435, 5.47,1.75
190.48767,  6.80657, 5.59,-0.01
185.56257,  4.85490, 6.12,3.10
189.51826,  3.28239, 6.32,0.03
185.63274,  5.30522, 6.34,0.70
186.04792,  5.97148, 6.45,2.76
188.62848,  7.73452, 6.46,1.23
188.38539,  7.67939, 6.68,1.20
187.07653,  4.39648, 6.71,0.22
188.81593,  2.26123, 6.93,0.61
189.46582,  4.28847, 6.99,0.10
187.36674,  4.83841, 7.04,0.55
186.47832,  4.19977, 7.14,1.26
187.96257,  5.70989, 7.15,1.39
190.56746,  4.29264, 7.17,1.70
187.64325,  3.50821, 7.19,1.14
189.62458,  6.98864, 7.23,3.97
188.35226,  7.94573, 7.29,1.25
188.28446,  7.25018, 7.33,3.73
186.50331,  2.04201, 7.33,0.06
190.45690,  5.86799, 7.42,2.12
188.40408,  4.22049, 7.46,1.30
186.91482,  6.15441, 7.51,1.08
186.63927,  7.89377, 7.55,1.42
190.20772,  3.86955, 7.60,0.50
187.83727,  4.72010, 7.67,1.19
189.44991,  4.98525, 7.67,1.24
187.84336,  5.05298, 7.69,0.47
186.13593,  4.33107, 7.69,1.17
187.67800,  5.07402, 7.74,1.27
189.55423,  1.97989, 7.75,1.71
186.86674,  8.01228, 7.75,1.28
188.58673,  6.37828, 7.76,1.10
187.27149,  6.86524, 7.76,1.23
190.14625,  7.69980, 7.77,1.08
187.43367,  2.61847, 7.79,2.72
186.65273,  5.30241, 7.83,0.90
186.16398,  5.03370, 7.84,0.74
190.66215,  2.57646, 7.84,0.94
190.05859,  8.52719, 7.87,1.45
185.57082,  3.29775, 7.88,0.65
185.25097,  4.53759, 7.88,1.29
186.82988,  7.24169, 7.88,1.30
188.78393,  7.44238, 7.89,0.72
191.06651,  3.35094, 7.93,1.12
187.26624,  5.96073, 7.96,0.57
185.72810,  5.92067, 7.96,1.68
187.80370,  3.56213, 8.01,0.72
187.54676,  5.87695, 8.02,0.68
187.06799,  3.69710, 8.06,1.16
187.03709,  7.09365, 8.07,1.48
186.91355,  4.41747, 8.09,1.18
186.21747,  6.36368, 8.16,1.25
191.14503,  3.53207, 8.16,0.76
189.81707,  5.04102, 8.19,0.53
189.86774,  4.89456, 8.20,1.20
185.35110,  2.72804, 8.21,0.98
184.68080,  3.86775, 8.25,1.30
185.30874,  3.70760, 8.27,0.56
190.99654,  3.06711, 8.33,0.46
190.88373,  2.62122, 8.33,0.66
185.67098,  5.91491, 8.34,0.76
186.84014,  7.14847, 8.35,0.56
187.82239,  2.30257, 8.36,1.20
188.85924,  4.67773, 8.39,1.10
189.74399,  2.93927, 8.43,0.62
186.63873,  2.44229, 8.45,1.19
188.57925,  2.39301, 8.48,0.60
190.73031,  5.26598, 8.49,0.83
188.74789,  7.43992, 8.49,1.47
191.08343,  6.85459, 8.52,0.66
190.44870,  7.37050, 8.53,1.36
190.90419,  2.16333, 8.60,0.65
188.39584,  7.28091, 8.63,0.86
187.66360,  7.12152, 8.64,1.13
189.54284,  4.18639, 8.69,1.90
190.13459,  3.09253, 8.69,1.10
190.49550,  5.41671, 8.69,1.12
188.53887,  3.07762, 8.70,1.24
186.37602,  4.89885, 8.77,0.61
189.97491,  5.44556, 8.79,0.60
190.61978,  4.70780, 8.80,2.61
187.07150,  3.27083, 8.82,0.44
187.81624,  4.66662, 8.83,1.13
186.32109,  4.99169, 8.86,0.68
185.47311,  5.51471, 8.87,1.33
191.33774,  3.52455, 8.88,0.67
189.69591,  4.74232, 8.88,1.24
189.20334,  7.93322, 8.89,0.49
190.33315,  6.22109, 8.90,1.58
190.15186,  3.12401, 8.92,1.12
188.91196,  3.41512, 8.92,0.67
188.09148,  5.70209, 8.93,0.47
190.99523,  3.93223, 8.93,0.65
188.01613,  3.89365, 8.93,0.89
188.40378,  2.91198, 8.95,0.69
186.92619,  1.83747, 8.96,1.16
185.83959,  4.67128, 8.97,1.26
187.25434,  5.65044, 8.98,0.53
188.57931,  2.44447, 8.98,1.18
190.04030,  1.72693, 9.00,1.04
187.46106,  6.00976, 9.00,1.70
190.23059,  4.42199, 9.00,1.00
189.67227,  5.17110, 9.01,0.52
190.26194,  2.29990, 9.02,1.44
185.63052,  5.31060, 9.02,1.35
187.67915,  5.51682, 9.03,1.21
188.81836,  3.85264, 9.05,2.91
185.66360,  6.38370, 9.05,1.11
186.17583,  2.42352, 9.06,1.09
