 28.27050, 29.57778, 3.31,0.76
 29.51548, 31.13418, 4.98,3.59
 25.51481, 35.24559, 5.62,-0.08
 27.17229, 32.69153, 5.63,0.75
 25.41344, 30.04709, 5.70,1.17
 23.47678, 35.60818, 5.86,2.51
 27.21131, 34.14262, 5.99,3.20
 25.95889, 32.19202, 6.08,1.06
 23.95995, 33.83472, 6.25,1.20
 25.60027, 32.96180, 6.36,1.80
 23.03153, 34.79994, 6.36,-0.13
 23.74188, 33.11726, 6.60,0.79
 26.09537, 32.51558, 6.69,0.31
 28.95234, 30.35441, 6.82,0.32
 25.73222, 31.02722, 6.93,1.85
 23.65541, 35.11167, 6.93,1.22
 29.77893, 33.20812, 6.95,0.94
 27.72137, 35.84495, 6.98,0.75
 24.54620, 35.33930, 7.12,1.60
 24.71576, 31.64954, 7.17,1.30
 29.75050, 34.33949, 7.26,1.26
 25.83383, 32.58454, 7.31,2.02
 24.20209, 32.85357, 7.33,1.38
 27.85691, 35.45591, 7.33,1.20
 27.91805, 35.66606, 7.41,1.40
 26.33519, 35.71245, 7.45,0.41
 23.85834, 30.77511, 7.49,1.78
 23.24097, 33.85298, 7.51,0.69
 25.49637, 32.05652, 7.59,1.29
 22.61140, 32.18776, 7.61,1.74
 29.67319, 32.85299, 7.61,2.15
 29.25577, 31.02234, 7.63,0.63
 29.41781, 34.12333, 7.72,1.43
 27.59978, 30.80331, 7.84,0.69
 27.68682, 36.05125, 7.84,0.33
 29.11204, 30.43958, 7.85,0.42
 27.53265, 29.46429, 7.85,0.96
 28.95015, 31.63923, 7.88,1.52
 23.05403, 32.54194, 7.90,0.72
 27.90802, 33.77938, 7.90,2.11
 25.62441, 32.65823, 7.91,1.10
 27.11986, 30.77913, 7.92,1.10
 27.11940, 29.45186, 7.93,1.45
 29.30000, 31.06302, 7.94,1.15
 24.40772, 30.55277, 7.94,2.31
 28.37601, 31.94052, 7.95,0.50
 25.10868, 34.33861, 7.96,0.71
 27.31757, 35.43995, 8.00,0.78
 23.90382, 34.78151, 8.01,2.32
 26.50438, 29.16435, 8.02,1.50
 27.30396, 34.90413, 8.02,1.18
 27.61632, 30.90865, 8.03,1.19
 24.52171, 30.78992, 8.03,0.79
 28.73317, 33.74565, 8.04,1.18
 24.92240, 30.08298, 8.07,0.67
 24.10769, 35.13389, 8.10,1.19
 24.16990, 35.61620, 8.11,0.61
 28.81189, 36.00224, 8.11,0.54
 27.64459, 28.93963, 8.11,1.25
 29.46375, 33.80619, 8.15,-0.06
 28.97879, 29.71393, 8.17,0.17
 26.66425, 30.79395, 8.21,0.68
 22.72136, 34.17387, 8.22,0.34
 30.24235, 34.28171, 8.25,1.15
 24.27350, 34.64424, 8.27,1.18
 29.16294, 35.64656, 8.27,1.44
 29.34365, 31.46998, 8.31,1.33
 25.53432, 30.09582, 8.31,0.49
 24.90525, 36.20724, 8.31,1.12
 24.11926, 35.03320, 8.32,3.18
 28.42497, 34.49417, 8.32,0.71
 25.81619, 35.79497, 8.35,1.63
 26.86121, 32.06593, 8.36,1.59
 25.98358, 32.74030, 8.36,0.62
 28.15716, 33.91056, 8.41,1.63
 27.56572, 31.39308, 8.41,0.50
 27.36106, 33.01584, 8.42,1.22
 29.96003, 34.65801, 8.43,1.74
 28.29178, 35.28732, 8.43,0.54
 29.64174, 33.56078, 8.44,0.32
 24.66571, 34.34809, 8.47,1.87
 29.79880, 33.19103, 8.48,2.57
 27.56182, 31.36783, 8.49,1.86
 28.15022, 31.45637, 8.50,1.17
 26.48424, 36.18821, 8.51,1.20
 29.44179, 30.89677, 8.51,1.18
 26.44014, 33.85184, 8.51,0.14
 24.21142, 33.65962, 8.51,0.31
 27.83125, 34.73772, 8.52,1.60
 25.52379, 32.76719, 8.53,0.62
 30.68850, 34.66059, 8.53,0.73
 24.01745, 34.98490, 8.54,1.62
 27.64975, 30.47224, 8.54,0.31
 30.37640, 33.31439, 8.55,0.76
 27.77076, 30.30573, 8.56,1.92
 22.86924, 34.76103, 8.57,2.06
 26.24693, 30.33917, 8.57,2.02
 25.42654, 34.71076, 8.58,1.11
 26.66275, 30.19430, 8.58,0.57
 24.24259, 33.42775, 8.59,1.11
 25.55200, 31.13971, 8.59,0.62
 28.24876, 32.21113, 8.59,1.14
 26.36702, 34.86278, 8.60,1.19
 29.78320, 35.11812, 8.62,1.98
 25.90813, 34.38278, 8.63,1.66
 26.55549, 33.72180, 8.63,0.57
 28.79665, 35.59083, 8.66,1.32
 22.57193, 33.12894, 8.66,1.27
 28.64919, 31.85302, 8.68,0.59
 27.16595, 35.82455, 8.69,1.63
 24.98238, 30.52963, 8.69,0.76
 26.62251, 29.55009, 8.70,0.67
 29.43837, 31.58709, 8.72,1.04
 24.53442, 35.62406, 8.73,1.30
 26.82873, 34.31450, 8.74,1.44
 23.80973, 33.11031, 8.75,1.22
 27.33864, 32.42296, 8.75,0.82
 26.66852, 29.61115, 8.75,0.82
 25.24250, 35.73763, 8.76,1.25
 23.87090, 31.28812, 8.76,0.39
 29.01606, 33.58315, 8.77,0.21
 28.39113, 31.99962, 8.77,1.21
 26.68342, 33.16245, 8.78,0.61
 24.47917, 35.31376, 8.80,1.27
 25.70676, 33.64026, 8.80,0.60
 27.40347, 31.25306, 8.81,0.55
 29.39520, 32.03522, 8.81,0.73
 28.33413, 34.80394, 8.82,0.59
 23.92281, 31.74780, 8.82,0.60
 28.21579, 32.88902, 8.82,1.04
 28.43797, 35.07730, 8.83,0.78
 27.24604, 30.52037, 8.85,1.38
 25.17528, 36.20682, 8.85,0.77
 24.32986, 30.67787, 8.86,1.14
 30.06290, 31.89606, 8.87,0.56
 30.53636, 34.64815, 8.89,2.10
 26.85529, 32.42734, 8.89,1.09
 25.40642, 36.13639, 8.89,1.32
 25.06589, 32.40688, 8.89,1.23
 24.58152, 31.38067, 8.89,0.76
 24.04889, 34.13595, 8.91,1.11
 27.96388, 36.06245, 8.91,1.28
 29.31396, 31.46066, 8.93,1.35
 24.80115, 33.69290, 8.93,1.53
 28.99654, 30.74838, 8.94,1.21
 22.76555, 35.12731, 8.95,3.14
 27.25421, 34.57548, 8.96,1.67
 25.01786, 31.64779, 8.96,1.59
 24.24704, 34.74970, 8.96,1.00
 27.84891, 35.77775, 8.96,0.50
 27.21931, 28.89545, 8.96,1.62
 25.97892, 32.40789, 9.00,1.70
 29.09819, 30.44845, 9.00,0.47
 25.98922, 34.50808, 9.00,0.67
 25.66752, 34.53113, 9.01,1.13
 23.93243, 32.26840, 9.02,1.25
 24.43172, 31.80109, 9.02,2.36
 30.34944, 33.97074, 9.02,1.20
 29.37774, 33.42761, 9.03,0.70
 28.42551, 29.74157, 9.03,1.60
 26.53684, 31.48668, 9.03,0.77
 25.38549, 32.67253, 9.04,1.31
 24.08410, 33.00169, 9.04,1.28
 26.85808, 29.91147, 9.04,2.23
 26.67686, 32.88562, 9.05,0.66
 25.63015, 35.95560, 9.05,1.17
 24.67990, 31.16042, 9.07,1.16
 24.12879, 32.16845, 9.07,1.10
 27.56457, 32.65774, 9.07,1.48
 23.49448, 35.07019, 9.09,1.66
 26.50222, 36.33811, 9.11,0.41
 28.75465, 29.76032, 9.11,1.39
 28.92285, 34.55933, 9.12,1.27
 28.93695, 33.57414, 9.12,0.81
 27.00504, 31.36425, 9.12,1.24
 23.91940, 31.75963, 9.13,1.22
 23.73986, 34.36900, 9.13,0.74
 27.50074, 31.09980, 9.13,1.45
 29.04143, 34.99888, 9.13,0.64
 23.74051, 33.13689, 9.14,0.64
 27.25263, 32.19757, 9.14,1.33
 28.72273, 30.28803, 9.15,1.03
 26.39244, 34.28722, 9.15,2.22
 28.55763, 34.10847, 9.15,1.50
 22.75226, 32.34654, 9.15,1.22
