350.74203,-20.10102, 3.63,1.33
351.51136,-20.64230, 3.82,1.68
355.44093,-17.81653, 4.60,0.98
355.39351,-18.02739, 4.71,1.83
353.31926,-20.91447, 4.72,0.07
356.05046,-18.27696, 5.22,-0.08
349.85045,-18.07533, 5.37,1.73
353.70588,-15.24639, 5.51,1.50
351.03347,-18.68776, 5.91,1.18
349.62362,-18.84154, 5.98,2.05
354.51300,-15.09560, 6.10,1.21
351.98535,-15.29926, 6.12,1.77
352.92516,-21.36944, 6.17,0.44
351.64807,-21.74085, 6.18,1.17
349.24402,-18.87321, 6.55,1.41
349.36831,-16.17222, 6.69,-0.19
355.44063,-19.75747, 6.70,2.68
351.10134,-17.31906, 6.83,3.92
350.23298,-18.54351, 6.92,1.22
353.92440,-15.29922, 7.02,1.19
352.95139,-21.25027, 7.06,0.56
349.28822,-18.16597, 7.08,1.15
351.73787,-15.24775, 7.12,0.28
353.86686,-16.58366, 7.25,1.40
350.96781,-17.78946, 7.40,0.59
355.15916,-18.98908, 7.40,0.91
352.56695,-21.88261, 7.43,0.50
351.19768,-21.44275, 7.44,1.19
354.67357,-20.86739, 7.51,0.98
353.37873,-19.14555, 7.59,2.12
350.23741,-18.98855, 7.59,0.81
351.47073,-20.61682, 7.61,0.77
352.62862,-22.00870, 7.61,1.60
350.93555,-19.10968, 7.64,1.21
352.98458,-14.93683, 7.75,1.23
352.72662,-15.98247, 7.78,0.66
352.93755,-14.80670, 7.80,1.17
356.51927,-17.13618, 7.80,1.77
355.43905,-20.17071, 7.83,1.53
355.05777,-15.42134, 7.83,1.51
353.98937,-16.28937, 7.84,1.56
353.21119,-21.68772, 7.87,0.97
353.21482,-18.05258, 7.91,1.23
353.03317,-21.80119, 7.92,1.06
351.63036,-21.18990, 7.95,1.29
352.30469,-22.14751, 7.98,0.55
353.27255,-20.08920, 8.01,0.66
350.11074,-20.02785, 8.01,1.42
353.15208,-17.61240, 8.04,1.17
351.27221,-17.62718, 8.05,1.56
350.36923,-16.68850, 8.08,0.64
353.20741,-16.84662, 8.09,1.58
349.21099,-17.28306, 8.09,1.31
353.65383,-16.99265, 8.13,0.79
354.61681,-21.67279, 8.20,1.26
353.79846,-18.57190, 8.20,1.12
351.15536,-20.38967, 8.22,1.22
351.64660,-16.27898, 8.24,2.03
349.86598,-18.55387, 8.27,0.51
353.18254,-17.81147, 8.28,0.79
353.09441,-19.05038, 8.29,1.49
352.44488,-20.30147, 8.33,1.69
352.52143,-20.17130, 8.36,1.81
351.13481,-17.62898, 8.36,1.17
351.11659,-21.03563, 8.46,1.09
351.02109,-17.70068, 8.46,1.24
352.65767,-18.69941, 8.48,0.99
354.40935,-15.21465, 8.49,0.65
351.30051,-18.09557, 8.50,0.39
355.44311,-17.78366, 8.51,0.20
350.67896,-19.69135, 8.53,0.89
354.25806,-17.56210, 8.54,0.58
349.88796,-20.70397, 8.57,1.19
355.48577,-19.39726, 8.58,1.17
351.53597,-19.37318, 8.63,0.56
355.49133,-16.12376, 8.64,2.26
352.47582,-20.57578, 8.66,0.73
