163.32836, 34.21365, 3.49,1.30
159.68005, 31.97627, 4.49,0.99
163.93434, 33.50681, 4.71,1.26
164.88698, 36.09288, 5.10,2.24
163.74210, 34.03460, 5.45,1.20
158.37864, 34.98868, 5.55,0.07
159.78056, 37.90980, 5.71,0.74
159.46767, 34.07865, 6.00,1.48
159.08945, 36.32678, 6.19,0.58
165.83096, 35.94865, 6.55,2.22
162.09797, 37.57031, 6.97,-0.37
161.68427, 34.73126, 7.03,2.64
163.01734, 32.62857, 7.12,1.71
160.29262, 34.68831, 7.19,2.20
163.17127, 32.98853, 7.28,1.10
163.68628, 36.75863, 7.31,0.51
161.44346, 32.59732, 7.32,0.58
159.96078, 37.83888, 7.34,1.13
165.44052, 36.67852, 7.35,0.56
162.64169, 32.02751, 7.44,0.57
162.14230, 36.29286, 7.45,4.41
163.14634, 38.33411, 7.54,0.64
159.71718, 36.01555, 7.57,1.09
164.72480, 33.31694, 7.59,1.15
161.10549, 32.61977, 7.65,0.39
164.08584, 33.38128, 7.67,1.65
159.27283, 37.22838, 7.73,1.38
160.05178, 38.40310, 7.79,1.47
160.14525, 35.72291, 7.79,1.27
162.53353, 36.09802, 7.88,0.15
161.70425, 33.55972, 7.96,1.19
162.99429, 31.36832, 8.00,0.67
162.23665, 32.40759, 8.04,1.03
165.65933, 36.33685, 8.12,1.07
160.77855, 35.16510, 8.13,0.51
161.60919, 34.13267, 8.14,1.26
160.02199, 35.49245, 8.20,1.40
163.62255, 31.73067, 8.21,1.16
164.26949, 35.19828, 8.21,1.10
160.79685, 33.36347, 8.24,1.45
159.09630, 34.89549, 8.25,1.20
163.54284, 34.13105, 8.25,0.69
159.44956, 32.68712, 8.29,0.75
158.98314, 36.93022, 8.29,0.88
157.30424, 35.87058, 8.42,1.18
160.79524, 34.76518, 8.42,1.64
161.93239, 33.58951, 8.45,1.37
159.78201, 32.83295, 8.46,0.86
165.53439, 36.98152, 8.47,0.62
161.26870, 38.12098, 8.48,1.13
160.05266, 38.40177, 8.49,1.41
161.69134, 32.37606, 8.50,1.21
165.24711, 36.53804, 8.53,0.65
158.23898, 35.38242, 8.58,1.26
159.72437, 37.26859, 8.58,0.67
164.60554, 37.02840, 8.58,0.93
160.60575, 36.51942, 8.59,0.69
162.08168, 32.88913, 8.59,0.55
159.19297, 35.75770, 8.60,0.60
161.06834, 37.49766, 8.60,0.91
159.59203, 32.00867, 8.60,0.48
163.00932, 33.04363, 8.62,0.75
165.73485, 35.67703, 8.66,0.32
159.09386, 35.12185, 8.69,0.82
161.33931, 38.51244, 8.69,1.89
165.31586, 36.06599, 8.75,1.27
159.33138, 35.57237, 8.75,1.25
162.51634, 34.00853, 8.77,1.24
162.87480, 36.78347, 8.78,0.45
163.26597, 36.65372, 8.80,1.41
160.57738, 38.04462, 8.82,0.64
160.38384, 37.07149, 8.82,1.07
159.52111, 36.45770, 8.84,1.48
161.56236, 35.64012, 8.84,0.58
159.19232, 34.85325, 8.85,1.56
161.37081, 32.16079, 8.86,0.59
164.87457, 36.51653, 8.86,0.87
161.44173, 32.07826, 8.91,0.74
164.09471, 33.77961, 8.96,2.16
163.49828, 37.20808, 8.97,0.74
161.12396, 38.35660, 8.98,0.12
163.63826, 33.89540, 8.98,1.03
164.36644, 37.64842, 8.98,0.69
164.75417, 35.13360, 9.03,1.39
158.62945, 33.46004, 9.03,1.15
158.78166, 35.74929, 9.04,0.74
160.95790, 35.87990, 9.06,1.63
166.10208, 34.35311, 9.07,1.29
163.18768, 34.32140, 9.08,1.29
158.04791, 34.98210, 9.09,1.18
160.63572, 35.37762, 9.09,1.17
163.72125, 36.15451, 9.11,1.47
160.49138, 34.28252, 9.12,0.73
157.91312, 36.21216, 9.12,1.18
162.24819, 37.17073, 9.13,0.68
166.00981, 34.22350, 9.14,1.16
164.44975, 34.62643, 9.14,0.69
158.03335, 36.24435, 9.16,1.41
162.95317, 34.17743, 9.17,1.24
162.95500, 32.43204, 9.18,0.75
164.36447, 35.83848, 9.18,1.13
158.76481, 35.93778, 9.19,0.69
159.66682, 37.10212, 9.23,1.49
157.83386, 35.43678, 9.24,1.04
158.84609, 34.46570, 9.24,1.32
164.12065, 33.84675, 9.24,3.01
158.65197, 34.68469, 9.26,0.80
162.41192, 38.04120, 9.26,0.74
164.89355, 37.65055, 9.29,0.71
158.80864, 35.35286, 9.30,1.29
160.51856, 33.14989, 9.31,0.49
163.94638, 35.07138, 9.32,1.62
164.87601, 38.00121, 9.33,0.53
