N,NI,RH,RM,RS,V,DG,DM,DS
ngc59,0,15,25.3,-21,26,41
ngc60,0,15,58.2,-0,18,13
ngc61,0,16,24.0,-6,19,2
ngc61,0,16,24.4,-6,19,20
ngc62,0,17,5.3,-13,29,11
ngc63,0,17,45.5,11,27,0
ngc64,0,17,30.3,-6,49,30
ngc65,0,18,58.7,-22,52,48
ngc66,0,19,4.9,-22,56,11
ngc67,0,18,14.9,30,3,48
ngc67,0,18,12.1,30,3,19
ngc68,0,18,18.2,30,4,21
ngc69,0,18,20.4,30,2,26
ngc70,0,18,22.4,30,4,44
ngc71,0,18,23.5,30,3,47
ngc72,0,18,28.4,30,2,26
ngc72,0,18,34.3,30,2,10
ngc73,0,18,38.9,-15,19,18
ngc74,0,18,49.5,30,3,41
ngc75,0,19,26.3,6,26,59
ngc76,0,19,37.7,29,56,3
ngc77,0,20,1.6,-22,31,56
ngc78,0,20,25.8,0,49,35
ngc78,0,20,27.5,0,50,0
ngc79,0,21,2.8,22,34,2
ngc80,0,21,10.9,22,21,28
ngc81,0,21,13.2,22,23,0
ngc82,0,21,17.6,22,27,40
ngc83,0,21,22.6,22,26,3
ngc84,0,21,21.2,22,37,9
ngc85,0,21,25.5,22,30,44
ngc85,0,21,25.5,22,30,44
ngc85,0,21,29.1,22,30,23
ngc86,0,21,28.6,22,33,23
ngc87,0,21,14.2,-48,37,44
ngc88,0,21,22.0,-48,38,23
ngc89,0,21,24.3,-48,39,55
ngc90,0,21,51.6,22,24,2
ngc91,0,21,51.7,22,22,8
ngc92,0,21,31.4,-48,37,29
ngc93,0,22,3.4,22,24,32
ngc94,0,22,13.6,22,29,0
ngc94,0,22,13.8,22,28,26
ngc95,0,22,13.6,10,29,31
ngc96,0,22,17.8,22,32,48
ngc97,0,22,30.0,29,44,44
ngc98,0,22,49.3,-45,16,6
ngc99,0,23,59.6,15,46,12
ngc100,0,24,2.6,16,29,11
ngc101,0,23,54.5,-32,32,11
ngc102,0,24,36.5,-13,57,22
ngc103,0,25,17.3,61,19,19
ngc104,0,24,5.2,-72,4,49
ngc105,0,25,16.9,12,53,1
ngc106,0,24,43.7,-5,8,56
ngc107,0,25,42.1,-8,17,0
ngc108,0,25,59.7,29,12,43
ngc109,0,26,14.6,21,48,28
ngc110,0,27,25.4,71,23,26
ngc111,1,55,42.1,-3,3,58
ngc112,0,26,48.8,31,42,10
ngc113,0,26,54.7,-2,30,2
ngc114,0,26,58.2,-1,47,9
ngc115,0,26,46.0,-33,40,34
ngc116,0,27,9.0,-7,56,18
ngc117,0,27,10.9,1,20,3
ngc118,0,27,16.1,-1,46,47
ngc119,0,26,57.6,-56,58,40
ngc120,0,27,30.1,-1,30,49
ngc121,0,26,47.1,-71,32,12
ngc122,0,27,38.3,-1,38,24
ngc123,0,27,36.2,-1,35,58
ngc124,0,27,52.3,-1,48,37
ngc125,0,28,50.3,2,50,19
ngc126,0,29,8.1,2,48,40
ngc127,0,29,12.3,2,52,24
ngc128,0,29,14.9,2,51,54
ngc129,0,29,58.0,60,12,42
ngc130,0,29,18.6,2,52,16
ngc131,0,29,38.1,-33,15,37
ngc132,0,30,10.6,2,5,35
ngc133,0,31,18.0,63,21,6
ngc134,0,30,21.8,-33,14,42
ngc135,0,31,45.9,-13,20,16
ngc136,0,31,30.7,61,30,33
ngc137,0,30,58.1,10,12,31
ngc138,0,30,59.2,5,9,35
ngc139,0,31,6.5,5,4,42
ngc140,0,31,20.4,30,47,31
ngc141,0,31,17.6,5,10,46
ngc142,0,31,7.9,-22,37,10
ngc143,0,31,15.5,-22,33,36
ngc144,0,31,20.7,-22,38,46
ngc145,0,31,45.6,-5,9,14
ngc146,0,33,3.0,63,18,6
ngc147,0,33,11.7,48,30,26
ngc148,0,34,15.4,-31,47,10
ngc149,0,33,50.2,30,43,25
ngc150,0,34,15.7,-27,48,18
ngc151,0,34,2.8,-9,42,18
ngc152,0,32,56.9,-73,6,58
ngc153,0,34,2.8,-9,42,18
ngc154,0,34,19.4,-12,39,21
ngc155,0,34,40.0,-10,45,58
ngc156,0,34,35.8,-8,20,22
ngc157,0,34,46.4,-8,23,46
ngc158,0,35,5.5,-8,20,42
ngc159,0,34,35.4,-55,47,23
ngc160,0,36,4.1,23,57,29
ngc161,0,35,33.9,-2,50,54
ngc162,0,36,9.2,23,57,44
ngc163,0,35,59.7,-10,7,17
ngc164,0,36,32.9,2,45,0
ngc165,0,36,28.9,-10,6,23
ngc166,0,35,48.8,-13,36,38
ngc167,0,35,22.9,-23,22,29
ngc168,0,36,38.6,-22,35,37
ngc169,0,36,51.7,23,59,29
ngc169,0,36,52.2,23,59,6
ngc170,0,36,45.9,1,53,11
ngc171,0,37,21.5,-19,56,4
ngc172,0,37,13.6,-22,35,12
ngc173,0,37,12.4,1,56,32
ngc174,0,36,58.8,-29,28,40
ngc175,0,37,21.5,-19,56,4
ngc176,0,35,58.8,-73,9,58
ngc177,0,37,34.3,-22,32,57
ngc178,0,39,8.4,-14,10,20
ngc179,0,37,46.3,-17,51,0
ngc180,0,37,57.7,8,38,5
ngc181,0,38,23.3,29,28,24
ngc182,0,38,12.4,2,43,43
ngc183,0,38,29.3,29,30,42
ngc184,0,38,35.8,29,26,51
ngc185,0,38,57.6,48,20,14
ngc186,0,38,25.2,3,9,58
ngc187,0,39,30.2,-14,39,23
ngc188,0,47,30.0,85,15,30
ngc189,0,39,35.6,61,5,42
ngc190,0,38,54.7,7,3,44
ngc190,0,38,54.6,7,3,23
ngc191,0,38,59.2,-9,0,10
ngc191,0,39,0.1,-9,0,54
ngc192,0,39,13.5,0,51,51
ngc193,0,39,18.5,3,19,52
ngc194,0,39,18.3,3,2,15
ngc195,0,39,35.7,-9,11,39
ngc196,0,39,17.8,0,54,47
ngc197,0,39,18.7,0,53,33
ngc198,0,39,22.9,2,47,54
ngc199,0,39,33.1,3,8,17
ngc200,0,39,34.7,2,53,13
ngc201,0,39,34.9,0,51,37
ngc202,0,39,39.7,3,32,8
ngc203,0,39,39.5,3,26,33
ngc204,0,39,44.2,3,18,0
ngc205,0,40,22.1,41,41,7
ngc206,0,40,32.3,40,44,18
ngc207,0,39,40.7,-14,14,11
ngc208,0,40,17.4,2,45,21
ngc209,0,39,3.5,-18,36,30
ngc210,0,40,34.8,-13,52,21
ngc211,0,39,39.5,3,26,33
ngc212,0,40,13.4,-56,9,9
ngc213,0,41,9.9,16,28,11
ngc214,0,41,28.0,25,29,58
ngc215,0,40,48.9,-56,12,51
ngc216,0,41,27.1,-21,2,43
ngc217,0,41,33.9,-10,1,18
ngc218,0,46,32.0,36,19,32
ngc219,0,42,11.3,0,54,16
ngc220,0,40,30.0,-73,24,15
ngc221,0,42,41.8,40,51,57
ngc222,0,40,43.7,-73,23,9
ngc223,0,42,15.9,0,50,46
ngc224,0,42,44.3,41,16,8
ngc225,0,43,36.0,61,46,0
ngc226,0,42,53.9,32,34,49
ngc227,0,42,36.6,-1,31,41
ngc228,0,42,54.5,23,30,12
ngc229,0,43,4.7,23,30,34
ngc230,0,42,27.0,-23,37,44
ngc231,0,41,6.4,-73,21,9
ngc232,0,42,45.7,-23,33,42
ngc233,0,43,36.5,30,35,13
ngc234,0,43,32.3,14,20,33
ngc235,0,42,52.7,-23,32,28
ngc235,0,42,53.8,-23,32,43
ngc236,0,43,27.4,2,57,29
ngc237,0,43,27.9,-0,7,31
ngc238,0,43,25.6,-50,10,58
ngc239,0,44,37.5,-3,45,36
ngc240,0,45,1.9,6,6,46
ngc241,0,43,33.2,-73,26,33
ngc242,0,43,33.2,-73,26,33
ngc243,0,46,0.7,29,57,35
ngc244,0,45,46.5,-15,35,50
ngc245,0,46,5.5,-1,43,24
ngc246,0,47,3.3,-11,52,17
ngc247,0,47,8.3,-20,45,36
ngc248,0,45,24.0,-73,22,49
ngc249,0,45,31.8,-73,4,49
ngc250,0,47,16.0,7,54,36
ngc251,0,47,53.9,19,35,49
ngc252,0,48,1.7,27,37,24
ngc253,0,47,33.1,-25,17,15
ngc254,0,47,27.5,-31,25,19
ngc255,0,47,47.3,-11,28,6
ngc256,0,45,53.3,-73,30,25
ngc257,0,48,1.6,8,17,48
ngc258,0,48,12.8,27,39,28
ngc259,0,48,3.2,-2,46,33
ngc260,0,48,34.9,27,41,31
ngc261,0,46,27.9,-73,6,14
ngc262,0,48,47.1,31,57,27
ngc263,0,48,48.4,-13,6,26
ngc264,0,48,20.9,-38,14,4
ngc265,0,47,11.1,-73,28,38
ngc266,0,49,47.8,32,16,39
ngc267,0,48,2.9,-73,16,27
ngc268,0,50,9.4,-5,11,38
ngc269,0,48,21.0,-73,31,54
ngc270,0,50,32.4,-8,39,6
ngc271,0,50,41.9,-1,54,38
ngc272,0,51,26.0,35,49,18
ngc273,0,50,48.4,-6,53,8
ngc274,0,51,1.8,-7,3,24
ngc275,0,51,4.5,-7,3,55
ngc276,0,52,6.5,-22,40,49
ngc277,0,51,17.2,-8,35,47
ngc278,0,52,4.5,47,33,3
ngc279,0,52,8.9,-2,13,6
ngc280,0,52,30.2,24,21,3
ngc281,0,52,53.8,56,37,30
ngc282,0,52,42.0,30,38,20
ngc283,0,53,13.1,-13,9,48
ngc284,0,53,24.2,-13,9,30
ngc285,0,53,29.8,-13,9,37
ngc286,0,53,30.3,-13,6,44
ngc287,0,53,28.3,32,28,57
ngc288,0,52,45.5,-26,35,51
ngc289,0,52,42.1,-31,12,20
ngc290,0,51,14.7,-73,9,45
ngc291,0,53,29.8,-8,46,3
ngc292,0,52,38.0,-72,48,0
ngc293,0,54,16.0,-7,14,8
ngc294,0,53,5.7,-73,22,50
ngc295,0,59,32.3,31,47,53
ngc296,0,55,7.4,31,32,32
ngc297,0,54,58.9,-7,21,1
ngc298,0,55,2.2,-7,20,1
ngc299,0,53,24.7,-72,11,47
ngc300,0,54,53.3,-37,41,3
ngc301,0,56,18.3,-10,40,24
ngc302,0,56,25.2,-10,39,44
ngc303,0,54,54.6,-16,39,18
ngc304,0,56,6.0,24,7,38
ngc305,0,56,21.0,12,3,48
ngc306,0,54,15.1,-72,14,33
ngc307,0,56,32.5,-1,46,20
ngc308,0,56,34.3,-1,47,1
ngc309,0,56,42.6,-9,54,51
ngc310,0,56,47.9,-1,45,53
ngc311,0,57,32.8,30,16,49
ngc312,0,56,15.7,-52,46,59
ngc313,0,57,45.7,30,22,0
ngc314,0,56,52.4,-31,57,47
ngc315,0,57,49.0,30,21,7
ngc316,0,57,52.4,30,21,16
ngc317,0,57,39.0,43,48,5
ngc317,0,57,40.5,43,47,31
ngc318,0,58,5.2,30,25,34
ngc319,0,56,57.6,-43,50,19
ngc320,0,58,46.4,-20,50,25
ngc321,0,57,39.2,-5,5,9
ngc322,0,57,10.0,-43,43,37
ngc322,0,57,9.1,-43,43,48
ngc323,0,56,41.7,-52,58,33
ngc324,0,57,14.6,-40,57,34
ngc325,0,57,47.9,-5,6,45
ngc326,0,58,22.6,26,51,57
ngc327,0,57,55.2,-5,7,51
ngc328,0,56,57.3,-52,55,25
ngc329,0,58,1.4,-5,4,14
ngc330,0,56,19.8,-72,27,44
ngc331,0,47,6.7,-2,43,52
ngc332,0,58,49.0,7,6,40
ngc333,0,58,51.3,-16,28,8
ngc333,0,58,51.3,-16,28,8
ngc333,0,58,50.9,-16,28,19
ngc334,0,58,49.8,-35,6,56
ngc335,0,59,19.6,-18,14,3
ngc336,0,58,3.0,-18,23,9
ngc337,0,59,49.9,-7,34,41
ngc337,1,1,33.7,-7,35,18
ngc338,1,0,36.5,30,40,9
ngc339,0,57,45.0,-74,28,20
ngc340,1,0,34.8,-6,51,58
ngc341,1,0,45.8,-9,11,10
ngc341,1,0,45.8,-9,11,10
ngc341,1,0,47.6,-9,11,14
ngc342,1,0,49.8,-6,46,20
ngc343,0,58,23.9,-23,13,28
ngc344,0,58,25.4,-23,13,44
ngc345,1,1,22.0,-6,53,3
ngc346,0,59,5.0,-72,10,38
ngc347,1,1,35.1,-6,44,1
ngc348,1,0,51.8,-53,14,42
ngc349,1,1,50.7,-6,47,59
ngc350,1,1,56.6,-6,47,43
ngc351,1,1,57.8,-1,56,11
ngc352,1,2,9.1,-4,14,43
ngc353,1,2,24.6,-1,57,25
ngc354,1,3,16.3,22,20,34
ngc355,1,3,6.9,-6,19,25
ngc356,1,3,7.0,-6,59,17
ngc357,1,3,21.8,-6,20,21
ngc358,1,5,10.8,62,1,16
ngc359,1,4,16.9,-0,45,52
ngc360,1,2,51.5,-65,36,32
ngc361,1,2,11.1,-71,36,24
ngc362,1,3,14.3,-70,50,52
ngc363,1,6,15.7,-16,32,32
ngc364,1,4,40.8,-0,48,10
ngc365,1,4,18.6,-35,7,20
ngc366,1,6,25.9,62,13,44
ngc367,1,5,48.9,-12,7,42
ngc368,1,4,21.9,-43,16,34
ngc369,1,5,8.8,-17,45,33
ngc370,1,6,44.6,32,25,45
ngc371,1,3,26.0,-72,3,54
ngc372,1,6,44.6,32,25,45
ngc373,1,6,58.3,32,18,32
ngc374,1,7,5.8,32,47,41
ngc375,1,7,5.8,32,20,55
ngc376,1,3,53.4,-72,49,26
ngc377,1,6,35.1,-20,19,53
ngc378,1,6,12.0,-30,10,41
ngc379,1,7,15.7,32,31,13
ngc380,1,7,17.6,32,28,58
ngc381,1,8,20.0,61,35,0
ngc382,1,7,23.9,32,24,12
ngc383,1,7,24.9,32,24,44
ngc384,1,7,25.0,32,17,34
ngc385,1,7,27.2,32,19,10
ngc386,1,7,31.2,32,21,45
ngc387,1,7,33.0,32,23,27
ngc388,1,7,47.1,32,18,38
ngc389,1,8,29.8,39,41,42
ngc390,1,7,53.7,32,26,1
ngc391,1,7,22.5,0,55,33
ngc392,1,8,23.3,33,8,0
ngc393,1,8,36.9,39,38,38
ngc394,1,8,26.1,33,8,52
ngc395,1,5,7.3,-71,59,39
ngc396,1,8,8.5,4,31,51
ngc397,1,8,31.0,33,6,35
ngc398,1,8,53.6,32,30,54
ngc399,1,8,59.1,32,38,1
ngc400,1,9,2.5,32,43,59
ngc401,1,9,7.7,32,45,36
ngc402,1,9,13.4,32,48,21
ngc403,1,9,14.2,32,45,6
ngc404,1,9,26.9,35,43,6
ngc405,1,8,33.6,-46,40,6
ngc406,1,7,24.4,-69,52,34
ngc407,1,10,36.5,33,7,31
ngc408,1,10,51.0,33,9,8
ngc409,1,9,33.2,-35,48,20
ngc410,1,10,58.8,33,9,9
ngc411,1,7,55.7,-71,46,7
ngc412,1,10,20.0,-20,0,54
ngc413,1,12,31.3,-2,47,36
ngc414,1,11,17.6,33,6,49
ngc415,1,10,5.5,-35,29,25
ngc416,1,7,58.5,-72,21,25
ngc417,1,11,5.5,-18,8,55
ngc418,1,10,35.6,-30,13,16
ngc419,1,8,17.2,-72,53,0
ngc420,1,12,14.4,32,7,25
ngc421,1,12,9.6,32,7,23
ngc422,1,9,25.4,-71,46,0
ngc423,1,11,22.1,-29,14,4
ngc424,1,11,27.6,-38,5,1
ngc425,1,13,2.7,38,46,9
ngc426,1,12,48.5,-0,17,23
ngc427,1,12,19.2,-32,3,40
ngc428,1,12,55.6,0,58,53
ngc429,1,12,57.4,-0,20,42
ngc430,1,12,59.9,-0,15,9
ngc431,1,14,4.6,33,42,19
ngc432,1,11,46.3,-61,31,39
ngc433,1,15,9.2,60,7,33
ngc434,1,12,14.3,-58,14,50
ngc434,1,12,30.2,-58,12,28
ngc435,1,13,59.8,2,4,16
ngc436,1,15,58.0,58,48,42
ngc437,1,14,22.3,5,55,35
ngc438,1,13,34.3,-37,54,5
ngc439,1,13,47.2,-31,44,50
ngc440,1,12,48.4,-58,16,58
ngc441,1,13,51.1,-31,47,20
ngc442,1,14,38.6,-1,1,14
ngc443,1,15,7.5,33,22,40
ngc444,1,15,49.6,31,4,50
ngc445,1,14,52.6,1,55,3
ngc446,1,16,3.7,4,17,40
ngc447,1,15,37.9,33,3,59
ngc448,1,15,16.5,-1,37,31
ngc449,1,16,7.5,33,5,20
ngc450,1,15,30.4,-0,51,41
ngc451,1,16,12.4,33,3,49
ngc452,1,16,15.0,31,2,0
ngc453,1,16,17.3,33,0,53
ngc454,1,14,21.6,-55,24,2
ngc454,1,14,24.8,-55,23,50
ngc455,1,15,57.6,5,10,42
ngc456,1,13,46.0,-73,17,30
ngc457,1,19,33.0,58,17,42
ngc458,1,14,51.6,-71,33,4
ngc459,1,18,8.2,17,33,45
ngc460,1,14,38.0,-73,17,30
ngc461,1,17,20.3,-33,50,28
ngc462,1,18,10.9,4,13,35
ngc463,1,18,58.2,16,19,31
ngc464,1,19,26.6,34,57,21
ngc465,1,15,42.7,-73,19,27
ngc466,1,17,13.5,-58,54,35
ngc467,1,19,10.1,3,18,5
ngc468,1,19,48.4,32,46,2
ngc469,1,19,33.0,14,52,19
ngc470,1,19,44.8,3,24,33
ngc471,1,19,59.6,14,47,9
ngc472,1,20,28.9,32,42,30
ngc473,1,19,54.9,16,32,42
ngc474,1,20,6.7,3,24,58
ngc475,1,20,1.9,14,51,42
ngc476,1,20,19.8,16,1,14
ngc477,1,21,20.3,40,29,19
ngc478,1,20,8.9,-22,22,41
ngc479,1,21,15.7,3,51,46
ngc480,1,20,34.3,-9,52,49
ngc481,1,21,12.6,-9,12,40
ngc482,1,20,20.4,-40,57,58
ngc483,1,21,56.3,33,31,14
ngc484,1,19,34.8,-58,31,28
ngc485,1,21,27.5,7,1,5
ngc486,1,21,43.0,5,20,47
ngc487,1,21,55.0,-16,22,12
ngc488,1,21,46.6,5,15,21
ngc489,1,21,53.8,9,12,23
ngc490,1,22,2.8,5,22,4
ngc491,1,21,20.2,-34,3,49
ngc491,1,20,5.0,-33,54,2
ngc492,1,22,13.5,5,25,1
ngc493,1,22,9.2,0,56,47
ngc494,1,22,55.4,33,10,22
ngc495,1,22,56.0,33,28,15
ngc496,1,23,11.6,33,31,41
ngc497,1,22,23.9,-0,52,29
ngc498,1,23,11.2,33,29,24
ngc499,1,23,11.5,33,27,35
ngc500,1,22,39.3,5,23,16
ngc501,1,23,22.4,33,26,1
ngc502,1,22,55.6,9,2,58
ngc503,1,23,28.4,33,19,56
ngc504,1,23,28.1,33,12,14
ngc505,1,22,57.1,9,28,8
ngc506,1,23,35.5,33,14,38
ngc507,1,23,40.0,33,15,24
ngc508,1,23,40.7,33,16,49
ngc509,1,23,24.1,9,26,0
ngc510,1,23,55.5,33,29,51
ngc511,1,23,30.7,11,17,27
ngc512,1,23,59.8,33,54,26
ngc513,1,24,26.9,33,47,56
ngc514,1,24,3.9,12,55,2
ngc515,1,24,38.7,33,28,20
ngc516,1,24,8.0,9,33,7
ngc517,1,24,43.8,33,25,44
ngc518,1,24,17.7,9,19,51
ngc519,1,24,28.7,-1,38,29
ngc520,1,24,34.7,3,47,39
ngc521,1,24,33.6,1,43,53
ngc522,1,24,45.9,9,59,42
ngc523,1,25,20.7,34,1,31
ngc524,1,24,47.8,9,32,19
ngc525,1,24,52.8,9,42,14
ngc526,1,23,54.3,-35,3,56
ngc526,1,23,56.9,-35,4,9
ngc527,1,23,58.0,-35,6,55
ngc527,1,23,59.1,-35,7,41
ngc528,1,25,33.6,33,40,14
ngc529,1,25,40.2,34,42,47
ngc530,1,24,41.7,-1,35,13
ngc531,1,26,18.8,34,45,15
ngc532,1,25,17.1,9,15,51
ngc533,1,25,31.4,1,45,33
ngc534,1,24,44.5,-38,7,44
ngc535,1,25,31.0,-1,24,32
ngc536,1,26,21.6,34,42,12
ngc537,1,25,20.7,34,1,31
ngc538,1,25,26.1,-1,33,3
ngc539,1,25,21.7,-18,9,52
ngc540,1,27,8.8,-20,2,12
ngc541,1,25,44.3,-1,22,46
ngc542,1,26,30.9,34,40,34
ngc543,1,25,50.0,-1,17,33
ngc544,1,25,11.8,-38,5,40
ngc545,1,25,59.0,-1,20,26
ngc546,1,25,12.6,-38,4,9
ngc547,1,26,0.7,-1,20,42
ngc548,1,26,2.5,-1,13,31
ngc549,1,25,7.0,-38,0,26
ngc550,1,26,42.4,2,1,20
ngc551,1,27,40.6,37,10,59
ngc552,1,26,57.0,33,33,28
ngc553,1,27,3.0,33,32,55
ngc554,1,27,9.6,-22,43,32
ngc554,1,27,9.5,-22,43,25
ngc555,1,27,11.7,-22,45,42
ngc556,1,27,12.5,-22,41,50
ngc557,1,26,25.1,-1,38,18
ngc558,1,27,16.1,-1,58,14
ngc559,1,29,31.0,63,18,6
ngc560,1,27,25.3,-1,54,45
ngc561,1,28,18.7,34,18,30
ngc562,1,28,29.3,48,23,13
ngc563,1,25,21.7,-18,9,52
ngc564,1,27,48.2,-1,52,43
ngc565,1,28,10.0,-1,18,21
ngc566,1,29,2.9,32,19,56
ngc567,1,27,2.3,-10,15,53
ngc568,1,27,56.9,-35,43,3
ngc569,1,29,7.1,11,7,54
ngc570,1,28,58.5,-0,56,55
ngc571,1,29,56.1,32,30,3
ngc572,1,28,36.4,-39,18,26
ngc573,1,30,49.3,41,15,26
ngc574,1,29,3.1,-35,35,55
ngc575,1,30,46.4,21,26,25
ngc576,1,28,57.4,-51,35,53
ngc577,1,30,40.6,-1,59,39
ngc578,1,30,28.9,-22,40,0
ngc579,1,31,46.7,33,36,52
ngc580,1,30,40.6,-1,59,39
ngc581,1,33,23.0,60,39,30
ngc582,1,31,58.2,33,28,32
ngc583,1,29,44.1,-18,20,22
ngc584,1,31,20.5,-6,52,2
ngc585,1,31,42.2,-0,55,58
ngc586,1,31,36.8,-6,53,35
ngc587,1,32,33.3,35,21,30
ngc588,1,32,45.7,30,38,56
ngc589,1,32,39.9,-12,2,32
ngc590,1,33,40.7,44,55,45
ngc591,1,33,31.1,35,40,6
ngc592,1,33,12.0,30,38,47
ngc593,1,32,20.6,-12,21,16
ngc594,1,32,57.0,-16,32,7
ngc595,1,33,34.0,30,41,32
ngc596,1,32,52.0,-7,1,55
ngc597,1,32,14.9,-33,29,49
ngc598,1,33,51.9,30,39,29
ngc599,1,32,53.7,-12,11,27
ngc600,1,33,5.4,-7,18,44
ngc601,1,33,6.5,-12,12,30
ngc602,1,29,26.4,-73,33,26
ngc603,1,34,44.2,30,13,57
ngc604,1,34,32.6,30,47,4
ngc605,1,35,2.3,41,14,52
ngc606,1,34,50.3,21,25,5
ngc607,1,34,16.4,-7,24,41
ngc608,1,35,28.1,33,39,23
ngc609,1,36,23.7,64,32,12
ngc610,1,33,33.0,-20,8,38
ngc611,1,33,33.0,-20,7,38
ngc612,1,33,57.7,-36,29,35
ngc613,1,34,18.4,-29,25,7
ngc614,1,35,52.2,33,40,55
ngc615,1,35,5.7,-7,20,25
ngc616,1,36,4.2,33,46,15
ngc617,1,34,2.5,-9,46,25
ngc618,1,41,36.8,33,17,42
ngc619,1,34,51.7,-36,29,22
ngc620,1,36,59.6,42,19,22
ngc621,1,36,48.9,35,30,45
ngc622,1,36,0.1,0,39,49
ngc623,1,35,6.5,-36,29,24
ngc624,1,35,51.2,-10,0,11
ngc625,1,35,4.4,-41,26,15
ngc626,1,35,11.9,-39,8,46
ngc627,1,42,37.0,33,34,44
ngc628,1,36,41.7,15,47,0
ngc629,1,39,2.1,72,52,6
ngc630,1,35,36.6,-39,21,28
ngc631,1,36,47.0,5,50,9
ngc632,1,37,17.5,5,52,38
ngc633,1,36,23.3,-37,19,15
ngc634,1,38,18.6,35,21,53
ngc635,1,38,17.9,-22,55,44
ngc636,1,39,6.5,-7,30,44
ngc637,1,43,3.0,64,2,12
ngc638,1,39,37.8,7,14,14
ngc639,1,38,59.1,-29,55,30
ngc640,1,39,24.9,-9,24,4
ngc641,1,38,39.0,-42,31,39
ngc642,1,39,6.2,-29,54,55
ngc643,1,35,0.7,-75,33,24
ngc643,1,30,37.4,-76,3,18
ngc643,1,39,13.4,-75,0,41
ngc643,1,41,48.9,-75,16,3
ngc644,1,38,52.8,-42,35,8
ngc645,1,40,8.8,5,43,34
ngc646,1,37,21.1,-64,53,43
ngc646,1,37,30.0,-64,53,45
ngc647,1,39,56.1,-9,14,31
ngc648,1,38,39.8,-17,49,52
ngc649,1,40,7.5,-9,16,18
ngc650,1,42,18.1,51,34,17
ngc651,1,42,22.0,51,34,50
ngc652,1,40,43.2,7,59,0
ngc653,1,42,25.6,35,38,19
ngc654,1,43,59.4,61,52,58
ngc655,1,41,55.1,-13,4,57
ngc656,1,42,27.3,26,8,36
ngc657,1,43,29.8,55,52,30
ngc658,1,42,9.8,12,36,5
ngc659,1,44,24.0,60,40,12
ngc660,1,43,1.8,13,38,37
ngc661,1,44,14.6,28,42,24
ngc662,1,44,35.5,37,41,47
ngc663,1,46,17.0,61,13,6
ngc664,1,43,45.9,4,13,21
ngc665,1,44,56.0,10,25,23
ngc666,1,46,6.0,34,22,29
ngc667,1,44,56.6,-22,55,9
ngc668,1,46,22.6,36,27,36
ngc669,1,47,16.0,35,33,47
ngc670,1,47,24.9,27,53,10
ngc671,1,46,59.1,13,7,31
ngc672,1,47,54.0,27,25,58
ngc673,1,48,22.4,11,31,17
ngc674,1,51,17.5,22,21,27
ngc675,1,49,8.5,13,3,35
ngc676,1,48,57.2,5,54,22
ngc677,1,49,14.0,13,3,21
ngc678,1,49,24.8,21,59,49
ngc679,1,49,43.7,35,47,10
ngc680,1,49,47.3,21,58,16
ngc681,1,49,10.8,-10,25,38
ngc682,1,49,4.4,-14,58,28
ngc683,1,49,46.6,11,42,7
ngc684,1,50,14.1,27,38,46
ngc685,1,47,42.8,-52,45,43
ngc686,1,48,56.0,-23,47,53
ngc687,1,50,33.2,36,22,15
ngc688,1,50,44.1,35,17,5
